Name,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
0500000US01001,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01003,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01005,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01007,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01009,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01011,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01013,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01015,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01017,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01019,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01021,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01023,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01025,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
0500000US01027,3.657455977148052,1.1782920679048363,1.2128908737373862,1.1012540418485488,0.33258267860303664,0.7150008737665957,0.36197265384886185,0.2932291421625212,0.1490608840260956,0.2204226979738232,0.16955597106188242,1.557397343134778,0.06686939237454884,0.13961724868999428,0.20765999579696168,0.2794764887816067,0.010325285736794835,0.5769436820545788,0.8448541496008527,0.010256157797141405
